input_url,id_post,type,short_code,caption,url,comments_count,dimensions_height,dimensions_width,display_url,video_url,alt,likes_count,video_view_count,video_play_count,timestamp,location_name,location_id,owner_full_name,owner_username,owner_id,product_type,video_duration,is_sponsored,client
https://www.instagram.com/sou_thaisferreira,3293378912983663615,Video,C20bqwbJ0P_,"APOIE A APROVAÇÃO DO ESTATUTO DA IGUALDADE RACIAL! ✊🏾

🏛️ O primeiro projeto de lei que a minha MãeData protocolou na Câmara Rio foi o Estatuto da Igualdade Racial e agora, depois de uma longa batalha, ele será colocado para votação em segunda discussão, ou seja, o passo final para que vire uma lei. PRECISAMOS DO SEU APOIO para pressionar pela aprovação. 

💪🏾 Um instrumento de transformação que proporciona ferramentas legais para combater a desigualdade racial de forma estruturada e institucional. Um compromisso real com justiça e igualdade para todos.

👉🏾 O Estatuto protocolizado pela MãeData, além dos pontos abordados pelo Estatuto Federal, como o direito à saúde, à educação, à cultura, ao esporte, ao lazer, ao acesso à terra e à moradia, ao trabalho e meios de comunicação, também trouxe inovações, como a defesa da liberdade religiosa e dos direitos da mulher afro-brasileira.

✍🏾 Assinem nosso abaixo-assinado e compartilhem! Vamos pressionar pela aprovação e efetivação do Estatuto da Igualdade Racial no Rio.

Contamos com vocês!

https://www.riopelaigualdaderacial.com.br/ (link na bio)",https://www.instagram.com/p/C20bqwbJ0P_/,38,1920,1080,https://instagram.fccu19-1.fna.fbcdn.net/v/t51.29350-15/424571217_677250054338524_4405982435301802359_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fccu19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=iIedaAKNRt8AX_bkfDn&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDcb9gJcDXh16fEy62b72ZqDKsDbd4huwO-Ju5pRYq9Vw&oe=65FF3F0A&_nc_sid=2999b8,https://instagram.fccu19-1.fna.fbcdn.net/v/t66.30100-16/10000000_737071955052208_8254952786124947630_n.mp4?_nc_ht=instagram.fccu19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=a3FeSg7VUD0AX9FPQ2L&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC4wrCSbTUnjiFdN5VsT1_bOAOc_9gOrnZCDj0__dY1bA&oe=65FF37BF&_nc_sid=2999b8,,657,7073.0,88416.0,2024-02-01T21:10:38.000Z,"Rio de Janeiro, Rio de Janeiro",213088533,Thais Ferreira,sou_thaisferreira,7388623431,clips,143.738,False,taina_de_paula
https://www.instagram.com/sou_thaisferreira,3316389141661146716,Sidecar,C4GLlp1rN5c,"✊🏾CRECHE É DIREITO!

O dever de garantir vagas em creches é estabelecido na Lei Orgânica do Município. A Prefeitura deve assegurar o atendimento obrigatório, gratuito e especializado, em creches às crianças de até três anos em horário integral.

Mães trabalhadoras enfrentam a fila por meses sem respostas. A falta de vagas em creches impacta diretamente o cotidiano das famílias e a educação infantil. Quando uma criança não tem este direito garantido pelo poder público, toda a família fica em situação de vulnerabilidade.

🤳🏾Você pode pressionar a prefeitura assinando o abaixo-assinado, link nas bios @sou_thaisferreira e @tarcisiomottapsol.",https://www.instagram.com/p/C4GLlp1rN5c/,53,1350,1080,https://instagram.fixc2-1.fna.fbcdn.net/v/t39.30808-6/429811615_18237214780247432_3708709145159109182_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fixc2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=K4vMAk57PrYAX8hQsUW&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfDaFbz7MbA_h-1LkSfqukVga9W2aKel0hRNPdKRAlSQCg&oe=660316A9&_nc_sid=2999b8,,,434,,,2024-03-04T15:00:15.000Z,"Rio de Janeiro, Rio de Janeiro",213088533,Thais Ferreira,sou_thaisferreira,7388623431,,,False,taina_de_paula
https://www.instagram.com/sou_thaisferreira,3328805788698593825,Image,C4ySzphpMoh,"☝🏾SE LIGA! Precisamos marcar uma nova data para o Laboratório Popular de Leis para a Cultura. Salva aí na sua agenda:

🗓️ 04 de abril às 18h
📍 Auditório da Câmara Rio

🙌🏾 Aguardamos vocês para pensarmos juntes sobre políticas públicas para o a cultura do Charme no Rio, tema que abre o laboratório nesse ano.

🤌🏾 Se inscreva, link na bio! Esperamos vocês aqui.💪🏾",https://www.instagram.com/p/C4ySzphpMoh/,0,1348,1080,https://instagram.fhyd1-2.fna.fbcdn.net/v/t39.30808-6/434181388_18239191291247432_2424080995283840939_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fhyd1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=AwH2W10_TH0AX-F8Ebt&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfDa4y-ZSJHJQQUEeeBQoBPDrObtjBcUoUI-6gGhcR0SMQ&oe=66030C72&_nc_sid=2999b8,,"Photo shared by Thais Ferreira on March 21, 2024 tagging @samibrasil. May be an image of 4 people, poster and text that says 'NOVADATA FASA LABORATÓRIO POPULAR DE LEIS PARAA CULTURA TEMA: CHARME 04 ABR HORÁRIO: 18h AUDITÓRIO DA CMRJ PRAÇA FLORIANO S/N MÁE VEREADORA THAIS FERREIRA'.",-1,,,2024-03-21T18:09:54.000Z,,,Thais Ferreira,sou_thaisferreira,7388623431,,,False,taina_de_paula
https://www.instagram.com/sou_thaisferreira,3328039264291502839,Video,C4vkhQCpbr3,"Nesta semana estivemos no II Fórum de Prevenção às Violências na Escola, o encontro foi promovido pela Secretaria Municipal de Educação.

Nele a prefeitura divulgou o Protocolo de Prevenção, Proteção e Segurança Escolar para parte dos servidores da secretaria de educação de diversas partes da cidade. A ideia é oferecer orientação aos profissionais da educação para lidarem com diferentes situações de violência.

Fui acompanhar, e agora sigo com minha equipe monitorando para ter certeza de que as promessas serão cumpridas. Afinal, o que queremos mesmo é a escola como promotora de educação e bem viver, e não o contrário.

Você também pode se juntar nessa missão, procure saber nas escolas do seu bairro se essas orientações já chegaram. E caso identifique situações de violência que não estão sendo resolvidas já sabe, mande o alerta para gente!

O zap da Comissão dos Direitos da Criança e do Adolescente está no link da nossa bio.

#educação #crianças #adolescentes #escolas",https://www.instagram.com/p/C4vkhQCpbr3/,9,1137,640,https://instagram.fktm1-1.fna.fbcdn.net/v/t51.29350-15/433973915_757418482772608_5989667787426861703_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fktm1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=njK5Ux_EA50AX9uLFJP&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAj6ntIIEZ_2H-FVidiyZcyi1H_LvadS2wlkkE4mWNSPQ&oe=65FED580&_nc_sid=2999b8,https://instagram.fktm1-1.fna.fbcdn.net/v/t50.2886-16/10000000_1105088174108032_2107699266838546788_n.mp4?_nc_ht=instagram.fktm1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=gIp4DeezzvQAX-8rjne&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBf9ofNDagaukjHzU9ViM1fF_au42Fcnq4XjLQBlz1T7g&oe=65FF27BD&_nc_sid=2999b8,,-1,229.0,863.0,2024-03-20T16:50:14.000Z,,,Thais Ferreira,sou_thaisferreira,7388623431,clips,87.168,False,taina_de_paula
https://www.instagram.com/edsonsantosrio,3125894929082384260,Image,CthaOBVJn-E,"#TBTreze: Não poderia começar essa série com outro acontecimento senão a minha filiação ao Partido dos Trabalhadores. Em 1994, minha história no Partido teve início e hoje podemos afirmar que estou cumprindo o meu dever. Ao longo desses anos, passei por diferentes posições, como Vereador, Deputado Federal e Ministro. Atualmente, após 29 anos da minha filiação, tenho a honra de atuar como líder da bancada de vereadores do Rio de Janeiro na Câmara Municipal. 

Ainda temos muitas batalhas pela frente, mas seguimos unidos e firmes na luta! ⭐🚩

#TBTreze #PartidodosTrabalhadores #LutaPolitica #BancadadeVereadores #RiodeJaneiro #UnidosnaLuta",https://www.instagram.com/p/CthaOBVJn-E/,29,798,1080,https://instagram.fsgn5-10.fna.fbcdn.net/v/t51.29350-15/353802890_1430620657702362_281566390647549739_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fsgn5-10.fna.fbcdn.net&_nc_cat=106&_nc_ohc=W2i45qFR7nkAX9LqNNE&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCtwQUsG1s1jwLRFcnu72KFNnAwMcO2oygTGqGEFaUQ8w&oe=6602B25E&_nc_sid=2999b8,,"Photo by Edson Santos in Câmara Municipal do Rio de Janeiro with @ptbrasil, @ptcarioca, @ptrj13, @lulaoficial, @jpt.jpa, and @pt.camarario.",1482,,,2023-06-15T19:02:15.000Z,Câmara Municipal do Rio de Janeiro,451533644947531,Edson Santos,edsonsantosrio,25507654157,,,False,taina_de_paula
https://www.instagram.com/edsonsantosrio,3328811231378598085,Video,C4yUC2apujF,"Dia Internacional de Luta pela Eliminação da Discriminação Racial

Como é bom ter um presidente sensível à importância de superar as desigualdades que ainda separam negros e brancos em nosso país. 

Hoje, no Dia Internacional de Luta pela Eliminação da Discriminação Racial, o presidente Lula anunciou o lançamento do Plano Juventude Negra Viva. São mais de R$ 665 milhões de investimento, em ações que envolvem 17 ministérios, para valorizar mais de 50 milhões de jovens negros em todo o Brasil. 

O que a juventude negra mais precisa é de segurança e igualdade de oportunidades para manter-se viva, crescer na vida e ajudar o Brasil a andar para frente. 

#igualdaderacial #presidentelula #pt #partidodostrabalhadores #governofederal",https://www.instagram.com/p/C4yUC2apujF/,1,1333,750,https://instagram.fluk1-1.fna.fbcdn.net/v/t51.29350-15/433953647_752997150143039_5564167723324139722_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fluk1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=7sHctOeGQu4AX_dwzNb&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCsnSSabfPpqSSKeTnBcNr7NBcW0csFg0YfJUC5aHsZIQ&oe=65FEBC4F&_nc_sid=2999b8,https://instagram.fluk1-1.fna.fbcdn.net/v/t66.30100-16/170186488_1821143781685376_2858786345012776280_n.mp4?_nc_ht=instagram.fluk1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=GgOUU97rDsAAX8AzN8J&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBSPgHXSYbFOQ6KOjAZ_ufzNF9doKN5Vyrofp1AIWbxkw&oe=65FEF36D&_nc_sid=2999b8,,22,53.0,245.0,2024-03-21T18:22:15.000Z,,,Edson Santos,edsonsantosrio,25507654157,clips,69.611,False,taina_de_paula
https://www.instagram.com/sou_thaisferreira,3328178704934581749,Video,C4wEOYQpTX1,"✊🏾🤎É sempre uma honra homenagear as nossas mais velhas em vida. Hoje foi a vez da professora Tarcísia Maria Alves Nascimento, de 75 anos, que deixou um legado para continuidade de uma educação antirracista, no Ciep Zumbi dos Palmares, localizado no bairro Coelho Neto.

Em um tempo em que a construção da autoestima de crianças negras carecia de referências, Tarcísia já trabalhava a identidade do nosso povo dentro da sala de aula.

🏅👸🏾Por isso, reconhecendo e valorizando o seu trabalho, entregamos a medalha Chiquinha Gonzaga à Tarcísia. 

Na ocasião, também tivemos a honra de homenagear o Ciep Zumbi dos Palmares, que é referência na educação antirracista, contribuindo para o fortalecimento da construção da identidade e autoestima de crianças negras desde o comecinho da vida.🥰

#21DiasDeAtivismoContraORacismo",https://www.instagram.com/p/C4wEOYQpTX1/,59,1920,1080,https://scontent-iev1-1.cdninstagram.com/v/t51.29350-15/433950168_1497798857479472_6696549038306099703_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=L19UiLDTLjQAX8UH1GK&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDOfmGIIRBlHUhnb4BYD8oT7uqpB8YE5wT5gaD3XJE8Ng&oe=65FF1F9D&_nc_sid=2999b8,https://scontent-iev1-1.cdninstagram.com/v/t66.30100-16/10000000_384831014451901_4624542591766542310_n.mp4?_nc_ht=scontent-iev1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DtNNSDVsoScAX-PN-wz&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDFlPbSuL6ZfIiF0gPipTya68BhJ5MLXMqzACsMY5QeOg&oe=65FECD5B&_nc_sid=2999b8,,321,1775.0,4746.0,2024-03-20T21:29:05.000Z,,,Thais Ferreira,sou_thaisferreira,7388623431,clips,89.266,False,taina_de_paula
https://www.instagram.com/edsonsantosrio,3328021501288676497,Image,C4vgew9LHyR,"Hoje estive com Márcio Ayer, presidente do Sindicato dos Comerciários, e sua vice, Ana Paula Brito. Falamos sobre questões importantes pra categoria e especialmente sobre a regularização de feriados: me comprometi a propor uma mesa de conversa com a Prefeitura.
Debatemos também a importância do projeto Tarifa Zero nos transportes públicos, fundamental pra garantir o direito de todos à cidade. Firme na luta!",https://www.instagram.com/p/C4vgew9LHyR/,11,1350,1080,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/432683930_18034257958854158_5405662529695414970_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GZ9LOVaF9DgAX-x1cLZ&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfCDWzhrnoVxnsqrl6n30DKAna0fOEtKqpwZgBKiI7EENw&oe=66020037&_nc_sid=2999b8,,"Photo shared by Edson Santos on March 20, 2024 tagging @marcioayer, and @sindicatocomerciariosrj. May be an image of 3 people and text.",148,,,2024-03-20T16:11:40.000Z,,,Edson Santos,edsonsantosrio,25507654157,,,False,taina_de_paula
https://www.instagram.com/luciananovaesoficial,3131403779606017107,Image,Ct0-yWLu3RT,,https://www.instagram.com/p/Ct0-yWLu3RT/,18,1080,1080,https://instagram.fbud5-1.fna.fbcdn.net/v/t51.29350-15/355406316_264751049481719_2523680690260208682_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fbud5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=j4XRbsiqBagAX9TbDhw&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCSVTE5Qnn5rKHyFoNp1lH3DpqxQvk0sFpzTA_7RGtOFA&oe=6602D686&_nc_sid=2999b8,,"Photo by Luciana Novaes on June 23, 2023.",-1,,,2023-06-23T09:27:21.000Z,,,Luciana Novaes,luciananovaesoficial,467094486,,,False,taina_de_paula
https://www.instagram.com/luciananovaesoficial,3328861316260272892,Sidecar,C4yfbrmO5r8,"Gente, tive a imensa honra de ser convidada pela Vice Presidência de Patrimônio Histórico e do setor de Educação do Flamengo para conhecer o Museu do time para auxiliar e pautar melhorias na acessibilidade e como podemos avançar ainda mais a experiência para que pessoas com deficiência se sintam mais incluídas e confortáveis no espaço. 

E também tive a oportunidade de participar de uma conversa com as incríveis @danyhypolito , que fez história na ginástica olímpica, @jackiedovolei, primeira mulher a conquistar uma medalha de ouro olímpica, @rosicleiacampos ex-atleta e técnica de Judô da Seleção e do Flamengo, além da @ism.vianna, historiadora do clube, sobre Mulheres no Esporte. Vivemos em uma sociedade em que nós mulheres encontramos muito mais barreiras e a conversa foi incrível. Agradeço demais pelo convite.

Lembrando que jamais abandonarei minha estrela solitária, hein! Botafogo até o fim! Mas a inclusão é para todas e todos e podem contar comigo sempre.
.
.
.
.
#paratodosverem no texto alternativo 

#acessibilidade #esporte #flamengo #museu #mulheresnoesporte #botafogo",https://www.instagram.com/p/C4yfbrmO5r8/,11,719,1080,https://scontent-hou1-1.cdninstagram.com/v/t39.30808-6/432967436_18424907257022487_7619636106170196827_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nxAxukAKqnAAX-2Y4ZX&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfDJEFVl5C6Y1lNj9nkTUeWkc2DDUQM9CXsht7vvKZKkVw&oe=66015BF5&_nc_sid=2999b8,,,57,,,2024-03-21T20:00:00.000Z,,,Luciana Novaes,luciananovaesoficial,467094486,,,False,taina_de_paula
https://www.instagram.com/luciananovaesoficial,3131403369654711591,Image,Ct0-sYYuvUn,,https://www.instagram.com/p/Ct0-sYYuvUn/,10,1080,1080,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/355843208_1313459962582008_1440235397231551380_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=aP2zE93EzaUAX9WWnaw&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB1AeLTbi0q2LNfn8mgVdBXqPPQw347IZuhqpoCwGJptg&oe=660241C3&_nc_sid=2999b8,,"Photo by Luciana Novaes on June 23, 2023.",-1,,,2023-06-23T09:26:32.000Z,,,Luciana Novaes,luciananovaesoficial,467094486,,,False,taina_de_paula
https://www.instagram.com/cesarmaia,3327950141078918674,Video,C4vQQVlOFYS,"Um registro: o prefeito @eduardopaes , que iniciou sua jornada política ao meu lado, abona minha ficha de filiação ao PSD. 

Juntos, continuamos a trabalhar pelo Rio de Janeiro, com compromisso e dedicação. Vamos em frente, sempre em busca do melhor para nossa cidade!",https://www.instagram.com/p/C4vQQVlOFYS/,120,854,480,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.29350-15/434019712_1087811625771512_1716588689869647491_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=u1ws84HkusQAX8VdlEm&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC0jcRsfaPR-SbnYcA1Rqnd1tzOZm290Do5EWCUhqAXjA&oe=65FEAC22&_nc_sid=2999b8,https://instagram.fdel27-1.fna.fbcdn.net/v/t50.2886-16/434067621_7459227137472853_1646048719053783746_n.mp4?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=0F-5Y0vWwJUAX9cpB2H&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCYSzD_9uFOtEATAbUsAvn-awl9Jm1hhEnCRFNymv16SQ&oe=65FEF735&_nc_sid=2999b8,,869,5468.0,17325.0,2024-03-20T13:51:20.000Z,,,Cesar Maia,cesarmaia,194271559,clips,28.232,False,taina_de_paula
https://www.instagram.com/edsonsantosrio,3327346555952217943,Video,C4tHBBIJr9X,"Somos herança e memória!
Mais uma edição do PRETAGONISMOS aconteceu hoje, com muita  representatividade e axé. Lotamos o Salão Nobre da Câmara com negras e negros que têm papel essencial na preservação e perpetuação dos saberes e da cultura dos nossos ancestrais. Um mandato preto homenageando pessoas pretas movimenta toda a estrutura da sociedade. Firmes na luta!",https://www.instagram.com/p/C4tHBBIJr9X/,60,1920,1080,https://instagram.fhio3-1.fna.fbcdn.net/v/t51.29350-15/433965901_444243241361880_2057227454045180318_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=482ZO-vZQykAX98Y1KJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB51IXvCzdm6q12jA0V2SESbsGX1S19dY5GZvbil_kxpA&oe=65FEDB42&_nc_sid=2999b8,https://instagram.fhio3-1.fna.fbcdn.net/v/t50.2886-16/434067637_385245324341629_1129297736525472027_n.mp4?_nc_ht=instagram.fhio3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=YbOy6zNAc_cAX9AYE9_&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAdW8fHBH4GGv50g__TB9HV1GXEeMiKuE00jCUlYT6LXA&oe=65FEF5B6&_nc_sid=2999b8,,1006,5285.0,13215.0,2024-03-19T17:52:18.000Z,,,Edson Santos,edsonsantosrio,25507654157,clips,57.465,False,taina_de_paula
https://www.instagram.com/edsonsantosrio,3326642574355572092,Video,C4qm8vLJ6V8,"AFROTURISMO EM PAUTA! 

Hoje aconteceu nosso debate sobre Afroturismo, com a participação do presidente da Embratur, Marcelo Freixo, com o carnavalesco e cenógrafo Milton Cunha, Yago Feitosa, coodernador da CPIR, Sinara Rúbia, do MUCHAB e Edu Nascimento, do Ministério da Cultura, além de Mariana Ribas, Subsecretária de Cultura além de importantes lideranças da área cultural e da luta por igualdade racial. Foi muito emocionante encerrar a atividade entregando Moções para as Baianas do Acarajé que encheram o Salão Nobre da Câmara com muito axé e boas energias.

#firmenaluta #afroturismo #riodejaneiro #cultura",https://www.instagram.com/p/C4qm8vLJ6V8/,42,1920,1080,https://instagram.flim17-1.fna.fbcdn.net/v/t51.29350-15/433955745_746615917609129_856674846696787693_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flim17-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3ZLxZOmzhU4AX9n-f7c&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfChddoKdMhn3GAAzELcqMQ-1q94VzUlN9VzKpxt9v48Lw&oe=65FED811&_nc_sid=2999b8,https://instagram.flim17-1.fna.fbcdn.net/v/t66.30100-16/10000000_1319948775481570_4072233671406259835_n.mp4?_nc_ht=instagram.flim17-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=8nU6xLu5KgYAX-wqKda&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCAjipZWHLktdXkBlqQpKvaBXRvThb3DbmlQ6--TqUg-Q&oe=65FF3116&_nc_sid=2999b8,,336,1758.0,5105.0,2024-03-18T18:38:03.000Z,Câmara Municipal do Rio de Janeiro,451533644947531,Edson Santos,edsonsantosrio,25507654157,clips,111.433,False,taina_de_paula
https://www.instagram.com/carlosbolsonaro,3328592468081004607,Image,C4xiTbOAlA_,"Há alguns anos tentam nos separar mas conseguimos seguir adiante do nosso jeito. Continue sempre firme pois o ser humano que és inspirando dezenas de milhões e não são mais guiados por manchetes de blogs. Hoje, graças a internet te enxergam com seus próprios olhos e não mais por narrativas compradas para implementação de um projeto de poder. O sistema se camufla dos jeitos mais inimagináveis possíveis inclusive criando marionetes aos moldes que lhes convém, sejam com rostinhos bonitinhos ou testando cada detalhe diariamente. Sendo seu filho lhe desejo muita saúde não somente neste dia, mas em todos. Sua segunda vida tem um propósito e todos estão vendo. Cada dia mais e mais pessoas abrem os olhos independentemente de serem eleitores seus ou não. No dia de seu aniversário nós é que ganhamos o presente. Obrigado por tudo. Que Deus o abençoe sempre Pai (@jairmessiasbolsonaro ).",https://www.instagram.com/p/C4xiTbOAlA_/,8615,810,1080,https://instagram.fasu11-2.fna.fbcdn.net/v/t39.30808-6/433083120_18424238395027534_3367537296118041981_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fasu11-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=VLxxFrS_uucAX9dJACL&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfDS9MJfxWQMoTdiO7YUfHKWUZZjpZTlNf3WYoiq-4K4Fw&oe=66024BD5&_nc_sid=2999b8,,"Photo by Carlos Bolsonaro 🇧🇷 on March 21, 2024. May be an image of 2 people and acupuncture.",76652,,,2024-03-21T11:06:05.000Z,,,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,200283533,,,False,taina_de_paula
https://www.instagram.com/cesarmaia,3323762136697217930,Video,C4gYA2juyOK,"Neste mês de março, o projeto Ônibus da Liberdade completa 20 anos. E para o #tbt de hoje, resgatei esse vídeo em que falo sobre esse projeto fundamental.

Tenho muito orgulho de ter sido o responsável pela execução desse programa, que garante transporte gratuito para alunos das escolas da rede municipal localizadas em áreas onde o transporte é insuficiente.

Os resultados dessa iniciativa são vistos até hoje, diminuindo a evasão escolar nessas regiões e garantindo dignidade aos estudantes. 

Como Vereador, aprovei emenda garantindo verba para que essa iniciativa seja ampliada cada vez mais.

#onibusdaliberdade #cesarmaia #vereadorcesarmaia",https://www.instagram.com/p/C4gYA2juyOK/,93,1333,750,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/432604409_422299560282123_94149876183864366_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=tK5Q2IPbZNsAX9LNV1N&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDnukAaHyTnwm6TmX54idpUmqwkjOTJhh8K0W6j2bQkLg&oe=65FF2A87&_nc_sid=2999b8,https://scontent-lax3-1.cdninstagram.com/v/t66.30100-16/10000000_761036879311886_7176975693987294878_n.mp4?_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=bSDYpN4XCDwAX8PLvDq&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC3CO3QMWG2srYQVA3b07SD7kp6t6WBiAjYLpU55VoVFg&oe=65FF30E1&_nc_sid=2999b8,,425,2704.0,7963.0,2024-03-14T19:14:02.000Z,,,Cesar Maia,cesarmaia,194271559,clips,40.076,False,taina_de_paula
https://www.instagram.com/tainadepaularj,3323516468115328087,Sidecar,C4fgJ53LMxX,"14 de Março- 6 anos sem Marielle! 

É impossível estar na política e não lembrar dela com frequência, mas hoje, em especial, é um dia que ela não sai da minha cabeça. Foi nesse dia que você foi tirada de nós, Mari, de forma tão inesperada, tão violenta, e ainda tão inacreditável. 

Você que me fortaleceu de tantas formas, que potencializou tantas de nós, mulheres pretas, tinha que estar entre nós, travando as nossas lutas, com seu olhar generoso, com seu cuidado, não tenho dúvida que com você do lado seria menos difícil. Você era necessária! 

E é por você e por todas nós que a luta vai continuar. Principalmente a luta por justiça, por Marielle e Anderson. 🌻🖤 

#14M
#MariellePresente
#justiçaparamarielleeanderson",https://www.instagram.com/p/C4fgJ53LMxX/,59,1080,1080,https://instagram.fcai20-4.fna.fbcdn.net/v/t51.29350-15/432830291_359355753754762_8326754752133581775_n.heic?stp=dst-jpg_e35&_nc_ht=instagram.fcai20-4.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vUed1Ko1wrcAX_5aIu2&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD0U3_eyTamPqJ3b0OnDAwB_8HK8-3_rdm0JEIfhU_hOQ&oe=66031CC7&_nc_sid=2999b8,,,915,,,2024-03-14T11:00:58.000Z,,,Tainá de Paula,tainadepaularj,52967820,,,False,taina_de_paula
https://www.instagram.com/carlosbolsonaro,3327916766142707705,Video,C4vIqqwALf5,"Mesmo diante de seus olhos e ouvidos cometem suas fakenews diárias sem a menor preocupação e para não perder a rotina culpam os outros. A metodologia é atribuir à internet e à imprensa todo processo de desinformação que eles mesmos criaram e no fim acelerar a desejada “regulamentação” dos meios de comunicação. Notem os aspas, pois a palavra correta os senhores sabem exatamente qual é:",https://www.instagram.com/p/C4vIqqwALf5/,1311,544,480,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/434001436_1876807259415291_4534868178209994940_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Wmji7_Ipp5YAX_kIGar&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAzyl_3skGqkwhRZEb0AnBeFH6AJGjvlz7F1WXzKPQAyg&oe=65FF0FA8&_nc_sid=2999b8,https://scontent-sea1-1.cdninstagram.com/v/t50.2886-16/433291574_774627271394983_6243718724930185755_n.mp4?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=iGnbUHIqMe8AX_nCV_a&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBn56pzPiNd5J7L1h80aG8gl9APWHzSDCrOtzufszXajQ&oe=65FF4788&_nc_sid=2999b8,,24589,134205.0,348155.0,2024-03-20T12:44:00.000Z,,,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,200283533,clips,57.8,False,taina_de_paula
